width,height,megapixels,aspect_ratio,brightness,contrast,sharpness,colorfulness,subject_ratio,edge_density,quality_score,label
2429,2631,6.3922,0.9233,121.045,69.318,503.509,22.899,0.4909,0.1238,88.43,제작 적합
1635,1548,2.5305,1.0558,141.135,57.835,175.963,30.117,0.1538,0.0829,57.76,보정 권장
2000,2104,4.2077,0.9507,135.702,27.316,342.429,11.88,0.329,0.1147,64.43,보정 권장
1492,1724,2.5714,0.8655,112.805,26.395,164.954,31.713,0.1798,0.0713,49.99,보정 권장
2702,2537,6.8555,1.0653,103.926,53.855,261.501,42.977,0.1449,0.0727,65.59,보정 권장
1362,1545,2.1033,0.8816,115.18,41.809,95.034,18.702,0.4712,0.0473,50.38,보정 권장
1634,1912,3.1257,0.8547,170.95,44.524,312.393,21.5,0.5509,0.0713,66.12,보정 권장
1734,1604,2.7811,1.081,95.72,64.306,260.143,36.365,0.5293,0.0824,71.02,제작 적합
1181,1306,1.5429,0.9044,122.488,58.663,153.749,36.715,0.5585,0.0079,56.62,보정 권장
1749,1646,2.8795,1.0629,132.334,68.938,237.92,2.0,0.4479,0.0481,70.56,보정 권장
3584,3348,12.0,1.0707,187.414,10.232,282.045,58.216,0.4008,0.0841,59.86,보정 권장
1086,1444,1.568,0.7521,112.988,49.561,143.558,37.4,0.2568,0.1034,48.28,재촬영 권장
1608,1814,2.9173,0.8866,163.352,57.504,222.645,39.757,0.3708,0.0396,67.23,보정 권장
2981,2081,6.2037,1.4325,174.279,17.521,101.136,27.99,0.2122,0.0204,44.64,재촬영 권장
2043,2732,5.581,0.7479,122.45,33.212,2000.0,4.025,0.2979,0.5,77.06,제작 적합
1091,1852,2.0212,0.5891,116.571,29.871,648.504,39.446,0.466,0.2175,77.05,보정 권장
383,611,0.2341,0.6278,111.838,45.391,319.656,22.087,0.4288,0.104,45.13,보정 권장
1791,1778,3.1841,1.0073,114.767,74.301,717.923,37.615,0.98,0.2135,84.34,제작 적합
523,519,0.2713,1.0078,159.17,81.407,42.104,26.937,0.2078,0.0238,31.22,재촬영 권장
2700,2781,7.5089,0.971,134.24,30.343,25.017,33.333,0.4275,0.016,57.51,보정 권장
1776,1311,2.3295,1.3547,134.412,54.478,174.53,19.15,0.1937,0.0653,54.73,보정 권장
1588,3097,4.9178,0.5126,79.991,55.058,72.295,42.101,0.3802,0.0249,57.71,보정 권장
990,897,0.888,1.104,86.3,51.977,202.05,13.363,0.3875,0.085,39.04,재촬영 권장
855,579,0.4945,1.4775,210.738,52.182,300.832,61.438,0.6021,0.0631,41.39,보정 권장
1381,1831,2.529,0.7543,117.887,50.467,572.398,61.331,0.3691,0.1809,84.39,제작 적합
1328,1461,1.9404,0.9094,94.009,75.376,89.75,52.858,0.4156,0.0432,56.19,보정 권장
1032,1245,1.285,0.8284,182.244,64.844,358.213,47.857,0.3725,0.1053,58.81,보정 권장
1314,1643,2.1583,0.7996,136.272,25.917,253.259,28.816,0.1978,0.0505,52.18,보정 권장
3326,3608,12.0,0.9217,148.126,59.323,341.798,46.332,0.3326,0.0859,77.25,제작 적합
2461,1722,4.2385,1.4289,119.478,61.063,156.596,28.654,0.3813,0.0831,67.15,보정 권장
2853,1803,5.1433,1.583,112.253,50.669,868.079,8.251,0.4633,0.2328,83.58,제작 적합
1982,2156,4.2746,0.9194,118.217,65.366,227.762,51.045,0.5506,0.0825,76.76,제작 적합
3492,2169,7.5736,1.61,69.69,48.385,1234.258,45.804,0.4078,0.311,82.55,제작 적합
1304,1293,1.6855,1.0089,121.483,48.608,122.745,29.561,0.4046,0.0501,51.35,보정 권장
698,451,0.3147,1.5503,136.841,47.182,487.849,12.847,0.1403,0.1145,47.23,보정 권장
1284,1314,1.6878,0.9769,199.019,8.672,236.929,21.793,0.5472,0.0812,39.71,재촬영 권장
2071,2005,4.1525,1.0333,128.44,43.553,186.139,4.504,0.3247,0.0739,60.12,보정 권장
957,873,0.8355,1.0957,31.633,32.971,441.662,43.231,0.5845,0.1368,45.6,재촬영 권장
1847,924,1.7065,2.0,121.241,23.644,190.987,7.554,0.687,0.0497,42.13,재촬영 권장
1152,931,1.0731,1.2372,234.58,70.812,22.776,34.016,0.4162,0.0189,34.77,재촬영 권장
2545,3037,7.729,0.8379,159.655,54.076,15.877,18.188,0.2658,0.0347,51.82,보정 권장
2237,1755,3.9261,1.2741,92.564,44.463,785.752,10.026,0.447,0.2122,78.8,제작 적합
1812,1984,3.595,0.9135,148.644,34.834,756.493,33.337,0.5128,0.2034,85.62,제작 적합
1760,1989,3.4994,0.8848,95.319,50.331,1366.582,25.327,0.3932,0.3997,82.68,제작 적합
1558,1241,1.9341,1.255,70.848,62.846,246.087,41.735,0.3485,0.0625,56.2,보정 권장
1552,1540,2.3892,1.0078,111.065,30.115,78.108,12.254,0.5514,0.0611,46.73,보정 권장
859,801,0.6883,1.0721,128.661,44.913,171.372,19.398,0.5396,0.0397,44.04,보정 권장
530,528,0.2795,1.0035,50.114,60.625,252.584,2.0,0.3877,0.0962,31.05,재촬영 권장
1578,1451,2.2892,1.0878,79.034,10.152,101.001,2.0,0.1523,0.0594,31.18,재촬영 권장
1725,1552,2.6771,1.1121,125.413,43.964,1102.326,55.175,0.5321,0.2854,89.23,제작 적합
1913,3105,5.9387,0.6162,108.673,37.273,1876.218,59.17,0.3119,0.4647,84.08,제작 적합
3117,2639,8.2264,1.1813,140.792,42.591,384.488,31.298,0.4886,0.0767,77.42,제작 적합
2535,3241,8.2165,0.7823,76.413,35.971,247.568,18.466,0.4772,0.0696,58.68,보정 권장
754,1081,0.8146,0.6973,153.565,47.477,77.944,25.822,0.11,0.05,30.35,재촬영 권장
1198,1216,1.4566,0.9855,77.65,79.625,1005.511,42.23,0.4646,0.2498,75.54,보정 권장
1774,1737,3.0816,1.0212,190.709,39.169,267.772,22.799,0.5426,0.0889,59.75,보정 권장
3176,3778,12.0,0.8408,56.37,50.251,192.715,33.327,0.5647,0.0387,58.18,제작 적합
3054,2481,7.5779,1.2309,81.298,80.905,385.491,29.821,0.4711,0.1117,76.99,제작 적합
1979,2768,5.4773,0.7149,141.695,35.1,147.573,22.037,0.0941,0.034,51.94,보정 권장
1129,1250,1.4108,0.9033,191.569,77.664,285.331,22.633,0.6799,0.0898,49.85,보정 권장
883,1022,0.9033,0.864,137.602,45.096,68.254,34.106,0.524,0.027,43.34,재촬영 권장
2005,2029,4.0681,0.9884,147.514,77.074,665.035,16.324,0.2334,0.1625,84.48,제작 적합
892,832,0.7427,1.0722,125.701,58.504,227.578,36.324,0.3082,0.0637,50.18,보정 권장
1120,1441,1.6137,0.7773,83.944,50.528,709.373,23.398,0.4916,0.1787,69.94,제작 적합
1470,1227,1.8037,1.1985,105.394,43.819,208.604,31.783,0.5724,0.0459,54.02,보정 권장
2919,2873,8.3877,1.0159,76.524,33.767,221.159,49.375,0.3622,0.0969,59.8,보정 권장
952,1527,1.4534,0.6231,73.852,46.364,83.963,27.645,0.5986,0.0338,38.26,재촬영 권장
369,603,0.2226,0.6128,141.07,61.153,495.339,42.877,0.1273,0.0998,56.3,보정 권장
1772,1777,3.1492,0.9969,80.073,44.764,113.659,4.912,0.2624,0.0359,47.16,재촬영 권장
1004,1061,1.0661,0.9463,137.782,39.301,161.367,23.415,0.0784,0.0786,36.31,재촬영 권장
1423,1460,2.0782,0.9745,72.927,40.486,250.236,30.388,0.2885,0.0673,48.83,보정 권장
1355,1365,1.8499,0.993,136.855,62.865,278.819,56.927,0.7215,0.1197,64.83,보정 권장
1286,1216,1.5633,1.058,105.453,67.053,53.838,2.561,0.8204,0.0163,38.4,재촬영 권장
2272,1793,4.0733,1.2673,181.265,32.991,203.108,28.653,0.4922,0.0808,58.65,보정 권장
617,815,0.5034,0.7575,137.949,32.965,511.408,50.394,0.3351,0.1686,58.2,보정 권장
968,1297,1.2559,0.746,174.431,51.828,177.853,19.01,0.4101,0.0735,42.82,재촬영 권장
1678,2206,3.7017,0.7608,94.774,72.496,204.221,27.02,0.5352,0.0436,69.25,제작 적합
1112,1035,1.1508,1.0749,127.246,65.628,289.347,34.644,0.1687,0.0735,55.36,보정 권장
801,587,0.4701,1.3651,85.757,22.467,223.206,32.583,0.347,0.0992,32.25,재촬영 권장
1810,2016,3.6504,0.8978,108.456,40.247,98.889,51.921,0.7083,0.0286,58.76,보정 권장
1715,3205,5.4955,0.535,114.516,28.249,241.954,36.279,0.2618,0.1,61.57,제작 적합
1120,1715,1.9206,0.6531,95.966,40.185,611.63,48.589,0.3152,0.1643,72.74,제작 적합
527,649,0.3425,0.812,76.38,73.879,97.067,24.96,0.4524,0.0471,35.38,재촬영 권장
1812,2083,3.7755,0.8699,68.459,19.393,178.471,19.633,0.501,0.0369,50.77,보정 권장
637,705,0.449,0.9029,31.41,15.86,72.096,26.84,0.3375,0.0259,14.68,재촬영 권장
1633,1617,2.6408,1.0097,82.746,30.086,583.302,13.773,0.4639,0.1483,70.75,제작 적합
912,986,0.8998,0.925,150.1,50.172,230.06,36.769,0.5594,0.082,50.41,보정 권장
957,736,0.7042,1.3,61.06,56.174,116.313,24.598,0.8031,0.0509,27.62,재촬영 권장
1065,1261,1.3437,0.8445,70.275,52.874,271.646,20.595,0.4273,0.0972,46.86,보정 권장
1169,1450,1.6958,0.8061,196.636,66.162,84.624,36.981,0.4426,0.0313,46.55,재촬영 권장
1124,997,1.12,1.1272,99.54,13.264,98.624,13.988,0.7249,0.0261,27.89,재촬영 권장
1521,2233,3.3973,0.6812,137.842,66.39,67.178,40.787,0.3512,0.0404,66.22,보정 권장
1215,1102,1.3387,1.1023,150.693,39.382,95.714,23.303,0.2116,0.0233,36.53,재촬영 권장
2227,2170,4.8323,1.026,151.501,58.167,848.156,46.227,0.495,0.2536,93.46,제작 적합
1576,1635,2.5759,0.9638,64.107,21.178,129.238,24.502,0.6437,0.05,41.53,보정 권장
1260,847,1.0675,1.4875,115.758,45.089,380.339,38.847,0.515,0.1086,60.88,보정 권장
886,1035,0.9174,0.8559,60.271,49.253,117.777,32.514,0.4325,0.0587,35.25,재촬영 권장
872,521,0.454,1.6738,222.853,65.804,495.239,40.415,0.1893,0.1423,46.64,보정 권장
1567,1658,2.5982,0.9452,61.205,16.465,99.284,31.539,0.4395,0.0117,42.96,보정 권장
1028,1414,1.4536,0.7267,83.086,45.554,258.984,6.712,0.672,0.0635,42.51,보정 권장
491,482,0.2365,1.0176,83.376,25.466,262.179,44.123,0.2279,0.1067,32.62,재촬영 권장
971,1271,1.2349,0.7641,65.134,54.099,2000.0,28.772,0.4059,0.5,63.26,보정 권장
858,1036,0.8889,0.8287,179.104,58.99,440.911,41.053,0.3803,0.0966,57.8,보정 권장
3020,2735,8.2586,1.1044,221.898,68.169,146.62,39.663,0.3244,0.0637,56.11,보정 권장
705,613,0.432,1.149,105.97,35.369,463.129,19.174,0.4946,0.1246,51.22,보정 권장
684,799,0.5466,0.856,72.183,61.69,1712.686,17.193,0.5298,0.4307,58.93,보정 권장
2637,2060,5.431,1.28,35.523,69.496,57.673,39.175,0.5279,0.0115,55.34,보정 권장
3010,2253,6.7817,1.3356,115.236,15.422,117.123,25.755,0.2742,0.0693,51.38,재촬영 권장
1210,845,1.0229,1.432,112.345,56.022,201.997,43.11,0.1537,0.0312,46.41,재촬영 권장
1137,996,1.1323,1.1415,98.948,62.253,171.757,27.505,0.4972,0.0462,50.02,보정 권장
2213,1574,3.4825,1.4062,133.855,40.343,185.301,44.328,0.3589,0.0687,67.6,보정 권장
392,628,0.2463,0.6249,140.807,23.206,77.297,35.926,0.7809,0.0709,26.65,재촬영 권장
588,637,0.3746,0.9236,137.923,61.973,884.499,34.032,0.7892,0.2522,63.13,보정 권장
1118,1389,1.5535,0.8051,112.355,23.409,69.485,24.764,0.8083,0.0205,33.7,재촬영 권장
2883,2799,8.0692,1.0303,80.935,41.79,208.778,33.254,0.2808,0.1028,57.33,보정 권장
1082,1248,1.3512,0.8669,151.633,44.278,640.794,46.7,0.5525,0.1531,73.69,제작 적합
1450,1511,2.1902,0.9593,125.501,57.88,243.3,29.241,0.6068,0.0861,64.71,보정 권장
2980,1862,5.5487,1.6009,160.534,33.721,103.545,37.436,0.5865,0.0556,57.22,보정 권장
3391,3538,12.0,0.9585,156.603,32.677,74.266,30.649,0.3862,0.0209,54.01,재촬영 권장
1149,1036,1.19,1.109,68.13,46.78,203.255,31.744,0.6802,0.0848,39.97,재촬영 권장
1363,1445,1.9699,0.9436,67.631,63.115,126.486,54.128,0.4501,0.0413,53.11,보정 권장
3241,3180,10.3088,1.0191,94.778,86.174,300.717,46.824,0.4731,0.1091,78.25,제작 적합
713,712,0.5082,1.0015,82.749,17.865,70.821,31.112,0.1732,0.0009,19.27,재촬영 권장
2375,2123,5.0428,1.1186,155.21,50.676,519.67,33.002,0.5661,0.1566,82.89,제작 적합
1035,773,0.7998,1.3382,139.052,25.442,277.399,20.174,0.4031,0.0811,43.31,재촬영 권장
1820,1205,2.1932,1.5096,168.967,63.339,296.579,27.578,0.5337,0.1171,64.41,보정 권장
1318,1220,1.6077,1.0805,140.859,28.106,914.548,34.332,0.4923,0.2478,72.75,보정 권장
989,854,0.8445,1.1588,133.346,32.856,168.586,41.909,0.4826,0.0871,47.52,보정 권장
787,1049,0.8256,0.75,172.989,34.393,130.09,40.489,0.4418,0.0627,37.86,재촬영 권장
1584,1619,2.5649,0.9783,143.789,43.628,152.7,14.47,0.5916,0.0556,55.77,보정 권장
2490,1968,4.8995,1.265,127.724,50.818,210.227,43.678,0.4142,0.0883,72.83,제작 적합
1487,1197,1.7796,1.2417,184.218,53.707,230.348,28.757,0.1881,0.0935,45.94,재촬영 권장
1499,1421,2.1303,1.0543,129.607,44.896,118.372,16.182,0.5524,0.059,53.85,보정 권장
2043,1637,3.3441,1.2481,112.826,21.062,40.475,48.709,0.3044,0.0,52.7,보정 권장
971,859,0.8342,1.1305,91.487,58.1,150.901,50.486,0.2116,0.0381,40.89,재촬영 권장
2292,1698,3.8918,1.35,153.121,44.047,345.608,33.692,0.266,0.1341,68.91,보정 권장
2120,1972,4.181,1.075,174.482,65.911,282.617,39.923,0.501,0.0655,74.33,제작 적합
3313,3622,12.0,0.9149,122.977,32.261,735.875,40.744,0.4326,0.2216,87.23,보정 권장
1245,1145,1.4257,1.0876,177.317,16.159,1453.019,49.541,0.0661,0.3974,55.12,보정 권장
814,1627,1.3243,0.5,46.199,44.388,495.15,40.193,0.3809,0.1293,55.13,보정 권장
2097,1906,3.9957,1.1005,122.782,68.327,867.599,11.412,0.6605,0.197,87.28,제작 적합
1446,2891,4.1801,0.5,123.396,47.897,498.477,58.137,0.3688,0.1332,85.28,제작 적합
896,1379,1.2356,0.6499,95.92,41.406,1164.876,44.919,0.4202,0.3528,69.19,보정 권장
1248,1115,1.3914,1.1196,220.354,29.334,1322.434,22.867,0.6377,0.3333,52.26,보정 권장
1915,1700,3.2549,1.1268,122.352,76.64,588.46,15.585,0.5932,0.1512,89.54,제작 적합
843,1127,0.9496,0.7478,108.691,26.467,472.106,37.067,0.6339,0.1181,55.58,보정 권장
1076,1285,1.3822,0.8369,126.038,31.943,207.837,26.104,0.02,0.0963,39.66,재촬영 권장
1748,1241,2.1679,1.4087,44.887,55.261,240.87,34.62,0.762,0.0754,47.76,재촬영 권장
2084,2352,4.9013,0.886,94.605,11.592,184.455,40.408,0.5646,0.0536,58.4,보정 권장
1426,814,1.1607,1.752,164.33,67.943,437.286,22.07,0.8931,0.1576,54.08,보정 권장
617,617,0.381,0.9995,99.842,56.235,130.732,14.374,0.3092,0.0643,32.33,재촬영 권장
628,567,0.3564,1.1074,91.845,61.186,210.496,35.401,0.1326,0.0542,36.33,재촬영 권장
982,656,0.6438,1.4981,177.381,55.046,30.018,22.533,0.4513,0.003,32.67,재촬영 권장
796,770,0.6134,1.0333,178.61,42.1,1178.788,32.045,0.4004,0.3379,57.91,보정 권장
1164,1495,1.7402,0.7783,145.68,25.863,205.005,11.193,0.5677,0.0716,46.09,보정 권장
817,840,0.686,0.9729,106.795,42.479,376.713,26.469,0.6435,0.0832,49.28,재촬영 권장
1026,1035,1.0625,0.9911,115.421,27.446,928.406,40.009,0.4343,0.2164,66.76,보정 권장
842,1184,0.9965,0.7109,92.834,53.751,327.578,38.483,0.4067,0.0796,53.84,보정 권장
1123,1198,1.3454,0.938,85.209,59.522,917.241,18.963,0.5441,0.2245,68.01,제작 적합
2337,2814,6.5758,0.8306,83.223,71.583,81.769,13.644,0.4039,0.0,56.74,보정 권장
2138,1697,3.6288,1.26,100.278,51.692,2000.0,30.221,0.3888,0.498,84.79,제작 적합
1431,1418,2.0292,1.0087,83.611,61.642,665.049,37.854,0.6367,0.1679,76.45,보정 권장
1109,1191,1.3208,0.9317,62.452,39.651,301.794,35.672,0.6768,0.0862,44.47,재촬영 권장
1148,1179,1.3542,0.9738,133.776,36.391,901.475,22.83,0.6451,0.2792,67.79,보정 권장
1685,1594,2.6862,1.0574,134.384,53.526,87.33,34.17,0.4197,0.0365,62.04,보정 권장
1987,1703,3.3835,1.1667,193.032,38.043,192.81,51.033,0.0648,0.0649,50.65,재촬영 권장
830,1065,0.8836,0.7789,98.266,49.845,917.164,32.872,0.4233,0.2595,65.81,보정 권장
1262,1638,2.0668,0.7707,136.844,25.899,46.577,7.136,0.3136,0.0269,39.16,보정 권장
651,494,0.3213,1.3181,137.509,29.131,414.003,32.845,0.4266,0.1315,50.28,보정 권장
1477,1638,2.4198,0.9021,114.846,56.437,403.598,58.615,0.3292,0.1265,74.75,제작 적합
1669,2379,3.9713,0.7017,154.773,60.96,1471.098,11.977,0.4463,0.3902,85.27,제작 적합
1318,1179,1.5544,1.1173,156.009,27.258,60.148,30.416,0.2629,0.0904,35.69,재촬영 권장
3394,3023,10.2576,1.1228,138.096,57.071,1064.36,26.831,0.2195,0.3043,84.89,제작 적합
786,1152,0.9049,0.682,114.774,35.411,151.099,31.342,0.6701,0.0361,39.87,재촬영 권장
1605,1515,2.4323,1.059,110.699,45.297,167.194,32.72,0.2755,0.0692,55.52,보정 권장
1526,1269,1.9365,1.2019,70.29,70.505,83.234,45.96,0.4501,0.025,52.7,보정 권장
1417,1290,1.8274,1.0981,92.763,59.535,93.915,31.187,0.6218,0.0524,48.75,보정 권장
1454,1241,1.8045,1.1712,100.12,59.326,359.47,47.882,0.6146,0.0824,66.39,보정 권장
1245,1769,2.2024,0.7039,80.041,79.358,91.869,28.353,0.5931,0.0208,52.59,보정 권장
2159,1987,4.2901,1.0863,142.597,32.33,486.734,25.098,0.5045,0.1486,78.68,제작 적합
2531,2730,6.911,0.9271,172.865,27.254,137.661,20.631,0.5803,0.0744,51.86,보정 권장
1330,1501,1.996,0.8863,88.678,32.002,83.909,4.561,0.6972,0.051,35.69,재촬영 권장
2276,1831,4.1659,1.2431,136.338,40.419,155.467,33.861,0.5265,0.0759,66.17,보정 권장
1241,857,1.0635,1.4475,83.636,3.0,338.491,58.756,0.1193,0.1121,39.89,보정 권장
2498,1595,3.9849,1.5661,112.803,41.266,194.775,36.415,0.3549,0.0721,64.27,보정 권장
1183,852,1.0074,1.3892,97.387,35.198,257.817,39.614,0.5753,0.0744,47.37,보정 권장
2279,2342,5.3374,0.9729,149.076,59.108,467.803,24.218,0.3371,0.1532,79.07,제작 적합
3620,3315,12.0,1.0922,97.848,51.344,662.248,26.579,0.7416,0.2061,80.38,제작 적합
1473,1216,1.7919,1.2113,165.466,34.187,189.119,43.785,0.4386,0.066,51.65,보정 권장
535,519,0.278,1.0308,115.171,55.619,97.677,58.122,0.4653,0.0421,42.67,재촬영 권장
1123,1087,1.2213,1.0332,99.016,58.019,267.721,50.831,0.6525,0.1188,54.92,보정 권장
2729,2221,6.0608,1.2287,74.868,31.166,381.857,41.273,0.4171,0.1151,67.59,제작 적합
1800,1827,3.2901,0.9853,135.128,36.126,67.142,30.492,0.4817,0.0383,60.31,보정 권장
1444,1733,2.5022,0.8333,160.809,4.943,112.159,32.936,0.6118,0.0577,48.13,보정 권장
2114,2345,4.9577,0.9016,135.933,25.368,130.868,19.451,0.185,0.0508,51.33,보정 권장
1904,1625,3.093,1.1717,214.553,31.636,207.353,9.726,0.3986,0.0554,46.65,재촬영 권장
2447,2445,5.9841,1.0007,182.191,46.335,126.031,14.225,0.5992,0.0591,52.46,보정 권장
2232,2050,4.5751,1.0888,112.699,27.983,472.387,30.697,0.4618,0.1373,76.53,제작 적합
3050,2579,7.867,1.1824,112.279,35.758,58.959,25.912,0.7141,0.0716,52.02,보정 권장
1586,1742,2.7623,0.9105,143.788,22.944,60.323,9.428,0.1663,0.0508,41.03,재촬영 권장
2336,1934,4.5171,1.2081,91.479,48.08,185.112,29.477,0.1458,0.0544,55.34,보정 권장
1291,1175,1.517,1.0993,171.652,52.663,213.444,25.542,0.5885,0.0879,49.16,재촬영 권장
925,1259,1.164,0.7344,139.464,52.243,67.51,13.58,0.6058,0.043,40.72,재촬영 권장
3651,2546,9.2928,1.4342,135.258,45.223,144.805,24.817,0.4152,0.0824,63.6,보정 권장
1464,1659,2.4296,0.8823,152.478,17.261,174.255,25.507,0.5221,0.0531,52.55,재촬영 권장
1652,2498,4.127,0.6612,193.913,33.841,175.474,21.367,0.5841,0.0676,51.93,보정 권장
1312,1704,2.2356,0.7701,131.838,37.668,286.619,42.973,0.3035,0.0897,63.75,보정 권장
956,1234,1.1797,0.7747,120.478,37.741,137.833,3.359,0.3228,0.0556,38.03,재촬영 권장
1431,1412,2.0199,1.0131,185.349,46.35,945.311,2.199,0.4842,0.2386,67.64,보정 권장
2608,2793,7.283,0.9338,163.702,70.66,387.938,30.046,0.6127,0.1285,77.65,제작 적합
1741,1894,3.2965,0.9192,112.161,59.618,120.911,31.346,0.2401,0.0586,60.96,보정 권장
707,606,0.4286,1.1676,125.207,27.225,272.196,35.659,0.4144,0.1138,44.36,재촬영 권장
1339,1230,1.6478,1.0887,132.815,57.211,279.52,22.454,0.406,0.0897,60.49,보정 권장
3281,3032,9.9464,1.0822,139.473,56.525,745.989,17.149,0.5252,0.1983,88.56,제작 적합
1352,1220,1.6499,1.1079,70.736,30.491,145.637,29.898,0.4484,0.0722,40.5,재촬영 권장
679,582,0.3956,1.1665,63.301,60.28,498.73,23.818,0.3517,0.1288,49.14,보정 권장
2547,4314,10.989,0.5904,89.504,42.113,259.597,51.715,0.6747,0.1066,65.04,보정 권장
1837,2012,3.6962,0.9129,86.41,19.621,957.064,25.461,0.3529,0.2809,72.98,보정 권장
1043,1800,1.8779,0.5798,99.247,53.194,798.922,29.255,0.3974,0.2449,74.58,보정 권장
1202,1191,1.4317,1.0091,150.388,48.905,298.492,64.656,0.1635,0.1022,53.59,보정 권장
2300,2303,5.2977,0.9988,118.243,40.902,197.434,27.273,0.3215,0.0596,62.45,보정 권장
1263,972,1.228,1.2987,132.856,44.326,394.416,37.786,0.5429,0.1208,63.9,보정 권장
2750,2044,5.6214,1.3457,76.028,32.056,212.524,39.048,0.5077,0.0807,60.7,보정 권장
1851,1760,3.258,1.052,106.534,55.982,1134.262,40.24,0.5579,0.2924,90.31,제작 적합
1483,1681,2.4927,0.8824,148.49,44.218,268.294,34.053,0.5492,0.1137,65.6,보정 권장
1604,1421,2.2799,1.129,148.798,47.996,173.536,32.714,0.8258,0.075,52.73,보정 권장
1224,1396,1.7086,0.8764,96.017,51.429,165.307,31.405,0.3154,0.0435,48.42,보정 권장
2264,2264,5.1255,0.9997,131.466,24.217,83.909,21.936,0.1585,0.0786,49.31,보정 권장
1084,847,0.9179,1.2796,212.954,28.903,412.553,34.557,0.2609,0.1251,39.49,재촬영 권장
636,731,0.4646,0.8698,124.296,5.221,119.516,58.401,0.3233,0.028,34.87,재촬영 권장
2062,1686,3.4769,1.2231,97.273,55.165,671.688,46.95,0.2746,0.1713,85.58,제작 적합
2045,1726,3.5299,1.1845,118.05,23.18,78.087,34.255,0.4669,0.0693,57.08,제작 적합
1558,1978,3.0813,0.7877,128.687,47.386,280.333,41.982,0.6755,0.1266,73.22,제작 적합
1919,1504,2.8867,1.2757,118.953,51.678,703.918,17.832,0.7271,0.2162,81.39,제작 적합
1336,1122,1.4988,1.1908,123.746,55.842,36.033,26.353,0.5408,0.0554,48.65,재촬영 권장
2041,1990,4.0628,1.0258,67.262,23.328,1537.48,43.27,0.8354,0.4287,69.92,보정 권장
1260,1524,1.9197,0.8265,86.495,43.827,170.495,50.82,0.3859,0.0738,51.86,보정 권장
1020,1265,1.2901,0.8067,119.027,75.065,283.85,19.208,0.1561,0.0975,52.41,보정 권장
1149,1314,1.5105,0.8742,118.389,75.858,418.119,23.23,0.6396,0.1353,66.96,제작 적합
3707,3237,12.0,1.1453,102.352,62.772,480.572,60.539,0.1191,0.1549,78.44,제작 적합
575,730,0.4197,0.7875,117.919,51.075,319.883,31.348,0.3141,0.0851,47.88,보정 권장
1870,1677,3.136,1.1156,127.441,26.908,613.455,55.527,0.5436,0.188,88.19,제작 적합
569,776,0.4413,0.7331,160.577,57.935,398.866,32.896,0.4316,0.1489,53.82,재촬영 권장
1313,1382,1.8144,0.9503,121.032,42.156,1219.57,33.447,0.4156,0.3208,76.32,제작 적합
1180,1148,1.3538,1.0278,140.964,55.09,400.036,25.723,0.2375,0.1137,58.7,보정 권장
751,408,0.3062,1.8428,103.336,33.609,1465.033,43.196,0.4481,0.3958,60.24,보정 권장
1418,2001,2.8385,0.7087,147.884,41.887,562.523,49.009,0.6307,0.1476,83.73,제작 적합
1433,992,1.4206,1.4448,140.029,47.955,49.219,15.51,0.4536,0.006,42.92,재촬영 권장
560,540,0.3024,1.0382,159.633,49.433,2000.0,25.066,0.3006,0.5,56.05,보정 권장
2172,1960,4.2578,1.1083,153.538,53.887,149.09,42.811,0.2254,0.0483,62.19,보정 권장
2738,2658,7.2765,1.03,148.549,34.574,960.497,28.186,0.3043,0.2605,80.07,제작 적합
2923,2616,7.6466,1.1176,121.063,20.821,256.102,23.093,0.5206,0.0718,63.97,보정 권장
1631,1694,2.7627,0.9623,134.798,74.246,649.655,44.134,0.5118,0.2079,96.53,제작 적합
1732,1204,2.0846,1.4384,167.54,89.807,134.536,45.448,0.3059,0.0707,56.91,보정 권장
2428,2722,6.6094,0.8922,98.917,53.054,439.058,23.705,0.0521,0.1249,67.21,보정 권장
3474,2617,9.0911,1.3272,99.864,21.168,199.057,32.973,0.5256,0.0462,59.63,보정 권장
2173,2553,5.5476,0.8512,132.257,31.082,1035.421,13.081,0.2884,0.2719,78.3,제작 적합
919,933,0.8571,0.985,141.611,54.164,371.022,17.463,0.574,0.1242,55.04,보정 권장
1354,1770,2.3973,0.7649,92.036,69.14,580.453,31.738,0.3139,0.1689,79.56,제작 적합
1824,1628,2.9704,1.1205,122.009,23.168,35.652,30.44,0.2722,0.0311,50.54,보정 권장
750,523,0.3924,1.4352,121.24,42.762,231.469,16.464,0.4776,0.0821,42.39,재촬영 권장
1730,1764,3.0513,0.9808,36.389,48.527,361.751,19.976,0.8744,0.1256,53.32,보정 권장
3380,3550,12.0,0.952,116.216,60.562,305.734,15.089,0.5848,0.0956,71.95,보정 권장
1641,2168,3.5576,0.7568,118.707,38.815,593.776,36.371,0.4745,0.1774,87.84,제작 적합
2667,2824,7.5324,0.9443,118.588,16.851,179.854,2.453,0.5146,0.0452,56.36,보정 권장
1258,1874,2.3579,0.6715,181.637,56.182,261.222,15.838,0.1348,0.1364,49.82,보정 권장
1221,1534,1.8725,0.7959,76.368,65.246,723.836,3.919,0.248,0.1953,65.43,보정 권장
1727,1632,2.8187,1.0583,92.015,43.513,32.157,35.866,0.02,0.0321,44.14,보정 권장
1155,831,0.9597,1.3906,20.512,52.294,424.91,4.762,0.7614,0.1376,38.67,재촬영 권장
